Id de pago,fecha,CVU/CBU, Valor
4898,7/1/2025,4022832933031750000000,$2306.832
4899,7/1/2025,3569167187044620000000,$947.052
4900,2/1/2025,8956755084607460000000,$909.300
4901,11/1/2025,4756975101210820000000,$2216.484
4902,13/1/2025,7997907978126240000000,$2022.936
4903,3/1/2025,7138512868566790000000,$602.484
4904,2/1/2025,6097490679148810000000,$725.976
4905,9/1/2025,9531471274862790000000,$1887.096
4906,1/1/2025,5117305773618830000000,$917.436
4907,12/1/2025,5120658000397530000000,$2384.088
4908,8/1/2025,7657255516105140000000,$1161.996
4909,4/1/2025,2548682223996000000000,$1315.728
4910,8/1/2025,6062510864724680000000,$1959.612
4911,14/1/2025,9301914663635570000000,$1101.756
4912,7/1/2025,2003509300646090000000,$2383.632
4913,12/1/2025,9873052363609460000000,$633.900
4914,6/1/2025,4532573105843790000000,$2251.572
4915,9/1/2025,6062510864724680000000,$1371.264
4916,11/1/2025,7340960534911110000000,$979.044
4917,9/1/2025,9959869731196110000000,$1944.132
4918,1/1/2025,3622546757575540000000,$1634.064
4919,11/1/2025,8776118204857300000000,$1183.932
4920,12/1/2025,6793018414117640000000,$1716.288
4921,5/1/2025,8469153896754610000000,$1808.472
4922,1/1/2025,3354991467350240000000,$709.140
4923,9/1/2025,5973855585697530000000,$1617.792
4924,6/1/2025,9090011910089050000000,$1113.240
4925,12/1/2025,6871877630907340000000,$1058.352
4926,11/1/2025,2337100263831370000000,$2256.516
4927,2/1/2025,1135532276120800000000,$808.968
4928,10/1/2025,1599906229584790000000,$1871.472
4929,10/1/2025,6049589250331260000000,$950.820
4930,5/1/2025,3622546757575540000000,$800.184
4931,14/1/2025,6758376167184140000000,$1904.904
4932,1/1/2025,5444310699074410000000,$1119.852
4933,1/1/2025,5986565278541760000000,$1903.596
4934,2/1/2025,7152486951219100000000,$1322.844
4935,13/1/2025,6927359023042170000000,$1684.044
4936,2/1/2025,5846237021143900000000,$1462.320
4937,5/1/2025,2898753242884000000000,$985.812
4938,11/1/2025,4739093289474880000000,$1035.468
4939,6/1/2025,2476716673525860000000,$1877.604
4940,8/1/2025,8327358679900400000000,$1954.800
4941,5/1/2025,4625104199305210000000,$1291.584
4942,7/1/2025,2314407897385040000000,$1366.896
4943,6/1/2025,8203993523394500000000,$1712.568
4944,12/1/2025,1599906229584790000000,$2117.676
4945,4/1/2025,3747440670864670000000,$628.104
4946,7/1/2025,3967038078211300000000,$620.592
4947,3/1/2025,2567099084090720000000,$1921.848
4948,8/1/2025,1424460508640730000000,$1731.888
4949,1/1/2025,8776118204857300000000,$1159.728
4950,2/1/2025,1112192065530490000000,$1142.280
4951,13/1/2025,2567099084090720000000,$2339.520
4952,4/1/2025,5468347189492110000000,$985.380
4953,14/1/2025,4462155701852230000000,$2074.176
4954,15/1/2025,5738542183850040000000,$1953.624
4955,2/1/2025,7340960534911110000000,$1882.344
4956,11/1/2025,3542404477456310000000,$1934.856
4957,14/1/2025,1135532276120800000000,$2336.892
4958,14/1/2025,2337100263831370000000,$1410.624
4959,5/1/2025,4561779673192690000000,$1382.640
4960,11/1/2025,9531471274862790000000,$2136.756
4961,11/1/2025,4739093289474880000000,$1352.472
4962,14/1/2025,3392326707794260000000,$1419.324
4963,10/1/2025,1424460508640730000000,$1572.780
4964,12/1/2025,2047835249457480000000,$971.808
4965,8/1/2025,4207339942053770000000,$1687.764
4966,12/1/2025,7997907978126240000000,$719.028
4967,5/1/2025,2645474487824410000000,$700.740
4968,9/1/2025,1686688768285500000000,$1968.840
4969,7/1/2025,9485782608370420000000,$854.184
4970,4/1/2025,8203993523394500000000,$1755.384
4971,13/1/2025,7463433831270050000000,$628.608
4972,8/1/2025,1831622936090280000000,$2188.860
4973,14/1/2025,9873052363609460000000,$2149.872
4974,9/1/2025,3354991467350240000000,$1356.912
4975,1/1/2025,2698999302843630000000,$1648.764
4976,10/1/2025,5120658000397530000000,$1893.948
4977,4/1/2025,3747440670864670000000,$1172.652
4978,6/1/2025,6758376167184140000000,$2038.764
4979,3/1/2025,8672747146995710000000,$899.148
4980,6/1/2025,3354991467350240000000,$1981.872
4981,7/1/2025,4921783310033160000000,$1804.620
4982,11/1/2025,5103976690518920000000,$1912.560
4983,11/1/2025,7168192492596300000000,$2052.840
4984,5/1/2025,9485782608370420000000,$873.900
4985,8/1/2025,7900703138674360000000,$2011.548
4986,1/1/2025,2476716673525860000000,$637.524
4987,6/1/2025,8552897590627620000000,$1994.208
4988,5/1/2025,2898753242884000000000,$892.740
4989,11/1/2025,6049589250331260000000,$823.524
4990,6/1/2025,3903575001225800000000,$1313.988
4991,4/1/2025,9301914663635570000000,$1824.984
4992,13/1/2025,8466841099794280000000,$1667.568
4993,14/1/2025,1529399085474410000000,$2368.680
4994,15/1/2025,2003509300646090000000,$1659.912
4995,9/1/2025,2698999302843630000000,$2211.228
4996,13/1/2025,3392326707794260000000,$1322.832
4997,13/1/2025,8306963095360180000000,$1226.100
4998,10/1/2025,3622546757575540000000,$685.536
4999,1/1/2025,4921783310033160000000,$2113.872
5000,6/1/2025,7952040138615920000000,$1690.308
5001,4/1/2025,7952040138615920000000,$1796.424
5002,5/1/2025,7899686173854950000000,$1607.760
5003,5/1/2025,8466841099794280000000,$1636.200
5004,7/1/2025,8149043925352400000000,$2340.912
5005,11/1/2025,5973855585697530000000,$1387.368
5006,15/1/2025,4532573105843790000000,$1449.828
5007,10/1/2025,5738542183850040000000,$949.584
5008,1/1/2025,4919495851948610000000,$1686.144
5009,4/1/2025,8913811465076470000000,$1642.548
5010,6/1/2025,2645474487824410000000,$1002.264
5011,11/1/2025,5973855585697530000000,$869.748
5012,14/1/2025,6062510864724680000000,$1396.932
5013,8/1/2025,9748929398242090000000,$2010.876
5014,9/1/2025,8776118204857300000000,$1082.976
5015,9/1/2025,3967038078211300000000,$1276.284
5016,6/1/2025,9485782608370420000000,$2184.684
5017,3/1/2025,1686688768285500000000,$1418.448
5018,3/1/2025,2548682223996000000000,$1303.728
5019,10/1/2025,4058688834338790000000,$1324.932
5020,7/1/2025,3747440670864670000000,$1646.304
5021,10/1/2025,4532573105843790000000,$1799.568
5022,13/1/2025,8571141132270220000000,$1207.200
5023,5/1/2025,3253840470755770000000,$988.728
5024,1/1/2025,2314407897385040000000,$2070.936
5025,15/1/2025,4198878848270070000000,$718.500
5026,5/1/2025,7997907978126240000000,$1604.748
5027,14/1/2025,1686688768285500000000,$750.924
5028,7/1/2025,9649641498478330000000,$1888.224
5029,13/1/2025,8327358679900400000000,$1178.004
5030,8/1/2025,7385183762532280000000,$1541.712
5031,5/1/2025,5117305773618830000000,$1353.336
5032,12/1/2025,5513026903129130000000,$1785.192
5033,14/1/2025,4006646858395060000000,$867.396
5034,10/1/2025,1112192065530490000000,$2286.588
5035,9/1/2025,7168192492596300000000,$873.408
5036,4/1/2025,2047835249457480000000,$1116.948
5037,9/1/2025,4561779673192690000000,$2182.368
5038,6/1/2025,4462155701852230000000,$1778.760
5039,5/1/2025,5444310699074410000000,$1373.904
5040,2/1/2025,8469153896754610000000,$1579.848
5041,8/1/2025,9301914663635570000000,$2350.956
5042,1/1/2025,5513026903129130000000,$1983.264
5043,14/1/2025,3266747550821390000000,$1692.612
5044,7/1/2025,8899158762922760000000,$2032.332
5045,3/1/2025,9786775943413510000000,$1945.512
5046,8/1/2025,4207339942053770000000,$1424.532
5047,1/1/2025,8327358679900400000000,$755.952
5048,10/1/2025,3154817750445590000000,$671.244
5049,15/1/2025,5465692922711630000000,$1959.984
5050,6/1/2025,6758376167184140000000,$735.588
5051,11/1/2025,6522317459479750000000,$1879.092
5052,8/1/2025,3139598518491610000000,$1689.036
5053,8/1/2025,2399512060225930000000,$1783.824
5054,1/1/2025,2772929965369000000000,$653.352
5055,9/1/2025,7863471034839500000000,$727.944
5056,11/1/2025,7863471034839500000000,$1952.400
5057,5/1/2025,6793018414117640000000,$1696.764
5058,5/1/2025,4203623168121110000000,$1938.816
5059,5/1/2025,9873052363609460000000,$880.272
5060,13/1/2025,7997907978126240000000,$2061.696
5061,15/1/2025,4006646858395060000000,$2323.272
5062,10/1/2025,8956755084607460000000,$772.080
5063,10/1/2025,9649641498478330000000,$812.484
5064,8/1/2025,5444310699074410000000,$1550.640
5065,1/1/2025,9531471274862790000000,$1237.272
5066,1/1/2025,4006646858395060000000,$1587.960
5067,2/1/2025,9649641498478330000000,$1771.692
5068,12/1/2025,3154817750445590000000,$2076.084
5069,5/1/2025,4738588789752250000000,$2163.756
5070,6/1/2025,9748929398242090000000,$930.780
5071,10/1/2025,8149043925352400000000,$1666.560
5072,1/1/2025,3967038078211300000000,$1343.892
5073,5/1/2025,2281135864391360000000,$1790.064
5074,3/1/2025,5103976690518920000000,$1788.756
5075,15/1/2025,2548682223996000000000,$1408.212
5076,3/1/2025,5782501953513740000000,$832.500
5077,1/1/2025,4739093289474880000000,$917.544
5078,3/1/2025,6793018414117640000000,$1166.448
5079,6/1/2025,4279197314180250000000,$1640.700
5080,9/1/2025,4649132091620120000000,$1137.756
5081,7/1/2025,3139598518491610000000,$813.084
5082,12/1/2025,1424460508640730000000,$1557.300
5083,14/1/2025,5986565278541760000000,$1708.968
5084,13/1/2025,4203623168121110000000,$2095.308
5085,12/1/2025,4198878848270070000000,$1837.764
5086,1/1/2025,4198878848270070000000,$947.424
5087,11/1/2025,2281135864391360000000,$612.276
5088,4/1/2025,9301914663635570000000,$816.492
5089,2/1/2025,4985434974457620000000,$2329.200
5090,1/1/2025,6758376167184140000000,$1005.648
5091,5/1/2025,2567099084090720000000,$1208.736
5092,1/1/2025,8956755084607460000000,$1109.520
5093,5/1/2025,1112192065530490000000,$816.300
5094,13/1/2025,4058688834338790000000,$1103.844
5095,4/1/2025,8571141132270220000000,$1724.988
5096,10/1/2025,8401655961961310000000,$782.040
5097,5/1/2025,9090011910089050000000,$1164.180
5098,14/1/2025,3392326707794260000000,$2039.700
5099,4/1/2025,7340960534911110000000,$937.608
5100,15/1/2025,4198878848270070000000,$1424.052
5101,4/1/2025,8466841099794280000000,$2278.224
5102,14/1/2025,2314407897385040000000,$1461.888
5103,11/1/2025,9748929398242090000000,$800.328
5104,11/1/2025,8899158762922760000000,$1003.584
5105,3/1/2025,5120658000397530000000,$2248.200
5106,13/1/2025,5738542183850040000000,$1448.460
5107,4/1/2025,4203623168121110000000,$818.520
5108,7/1/2025,2399512060225930000000,$1382.928
5109,6/1/2025,2047835249457480000000,$2052.672
5110,11/1/2025,9918705234345920000000,$962.556
5111,5/1/2025,4532573105843790000000,$2192.112
5112,9/1/2025,5738542183850040000000,$2249.940
5113,9/1/2025,5973855585697530000000,$2298.624
5114,10/1/2025,2567099084090720000000,$1115.316
5115,4/1/2025,8445671467790750000000,$1792.260
5116,9/1/2025,4207339942053770000000,$1647.888
5117,6/1/2025,8469153896754610000000,$1637.880
5118,8/1/2025,5117305773618830000000,$2354.100
5119,15/1/2025,6927359023042170000000,$1079.604
5120,6/1/2025,5930181715250340000000,$1184.292
5121,3/1/2025,9748929398242090000000,$1969.296
5122,13/1/2025,4058688834338790000000,$1025.796
5123,4/1/2025,2898753242884000000000,$2156.880
5124,12/1/2025,8776118204857300000000,$1603.176
5125,6/1/2025,9959869731196110000000,$1942.368
5126,12/1/2025,7900703138674360000000,$1446.240
5127,10/1/2025,3542404477456310000000,$2219.664
5128,8/1/2025,3542404477456310000000,$2350.800
5129,8/1/2025,4609186475649680000000,$877.836
5130,5/1/2025,2399512060225930000000,$2398.728
5131,8/1/2025,9798767349218530000000,$2308.632
5132,7/1/2025,4561779673192690000000,$2314.632
5133,14/1/2025,1599906229584790000000,$1307.772
5134,11/1/2025,4022832933031750000000,$848.112
5135,6/1/2025,5103976690518920000000,$1140.972
5136,10/1/2025,6871877630907340000000,$2179.344
5137,2/1/2025,5465692922711630000000,$1794.420
5138,1/1/2025,4609186475649680000000,$652.248
5139,4/1/2025,8306963095360180000000,$983.988
5140,2/1/2025,9736513593323050000000,$2211.240
5141,8/1/2025,8203993523394500000000,$1009.500
5142,1/1/2025,5930181715250340000000,$1255.932
5143,10/1/2025,9736513593323050000000,$1431.792
5144,8/1/2025,8899158762922760000000,$1406.580
5145,5/1/2025,9918705234345920000000,$1789.224
5146,14/1/2025,7657255516105140000000,$1191.900
5147,5/1/2025,5103976690518920000000,$1507.728
5148,1/1/2025,4141229099761540000000,$1507.212
5149,15/1/2025,9736513593323050000000,$1441.056
5150,7/1/2025,2003509300646090000000,$2029.584
5151,15/1/2025,9959869731196110000000,$1330.032
5152,1/1/2025,9391219716521860000000,$1208.520
5153,9/1/2025,8555737009968730000000,$742.212
5154,9/1/2025,8469153896754610000000,$1365.012
5155,14/1/2025,7952040138615920000000,$2040.564
5156,10/1/2025,1599906229584790000000,$989.424
5157,7/1/2025,9391219716521860000000,$736.056
5158,15/1/2025,4625104199305210000000,$957.612
5159,12/1/2025,8671363847364540000000,$1273.164
